ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42101,Philadelphia County,42101000101,Census Tract 1.01; Philadelphia County; Pennsylvania,0.135862730066,1947,296,1558,196,1413,223,61,48,83,86,275,147,15,25,0,11,209,136,40,47,183,131,0,15,15,48,415,386,1237,277,0,11,16,27,549,230,0,11,3.1,2.4,5.1,5.3,19.5,9.9,0.8,1.4,0.0,1.5,10.7,7.2,2.1,2.3,9.4,6.9,0.0,1.1,0.8,2.5,21.3,19.6,79.4,14.7,0.0,1.9,1.1,1.9,38.9,13.0,0.0,0.6,0.0311,0.5576,0.3809,0.0346,0.0,1.0042,0.0933,0.1157,0.0141,0.1862,0.0,0.5775,0.8935,0.0221,0.6118,0.6118,0.6118,0.9912,0.0,0.5882,0.9541,0.0,2.5335,0.6415,5.043,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,12104,0,11,15,25,248,159,101,72,0,11,0,11,51,52,0,11,0.0,2.1,0.8,1.3,12.7,7.5,5.2,3.6,0.0,1.5,0.0,1.5,2.6,2.7,0.0,1.5
42,Pennsylvania,PA,42101,Philadelphia County,42101032100,Census Tract 321; Philadelphia County; Pennsylvania,0.21348544835,3801,578,1806,336,1702,338,1092,338,120,91,744,229,281,138,277,146,250,97,1095,226,535,168,182,138,120,97,2378,721,108,83,0,11,23,36,346,109,9,7,28.7,7.7,5.8,4.5,43.7,10.3,10.6,5.6,7.3,3.8,6.6,2.8,28.8,5.6,14.1,5.1,10.7,7.8,3.4,2.7,62.6,16.4,6.0,4.5,0.0,1.6,1.4,2.1,20.3,7.7,0.2,0.2,0.7785,0.6216,0.925,0.7201,0.7656,3.8108,0.8714,0.0334,0.9253,0.4969,0.8462,0.8515,3.1533,0.8553,0.881,0.881,0.881,0.5975,0.0,0.6462,0.8374,0.402,2.4831,0.6212,10.3282,0.872,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2476,252,150,760,302,1297,459,25,33,0,11,0,11,296,143,0,11,14.8,8.6,20.0,7.5,34.1,9.4,0.7,0.9,0.0,0.8,0.0,0.8,7.8,3.8,0.0,0.8
42,Pennsylvania,PA,42101,Philadelphia County,42101032300,Census Tract 323; Philadelphia County; Pennsylvania,0.231678188488,3302,519,1647,201,1550,210,1639,605,264,169,853,326,507,161,269,211,421,120,921,423,880,226,455,182,407,219,2467,595,182,155,0,11,27,40,586,224,4,8,49.6,16.6,19.1,10.4,55.0,19.7,24.8,8.2,8.1,6.3,12.7,4.2,27.9,9.6,26.7,5.4,29.4,11.0,13.5,7.0,74.7,13.7,11.0,9.3,0.0,1.8,1.7,2.6,37.8,14.0,0.1,0.2,0.9477,0.9827,0.9824,0.9666,0.8053,4.6847,0.9876,0.1852,0.9054,0.9606,0.9932,0.9704,4.0148,0.9918,0.9109,0.9109,0.9109,0.7318,0.0,0.6956,0.9488,0.3021,2.6783,0.7074,12.2887,0.9856,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,1530,485,258,907,600,1110,349,98,92,0,11,0,11,349,295,3,12,31.3,14.7,27.5,15.9,33.6,10.1,3.0,2.7,0.0,0.9,0.0,0.9,10.6,8.7,0.1,0.4
42,Pennsylvania,PA,42101,Philadelphia County,42101032500,Census Tract 325; Philadelphia County; Pennsylvania,0.324062744538,6195,1083,2813,455,2558,467,2248,798,544,365,987,448,908,432,285,174,1263,554,1556,412,1591,508,499,352,256,221,3624,1296,0,22,0,16,21,37,467,197,39,3,36.7,11.3,18.7,11.0,38.6,16.0,21.2,8.3,4.6,2.6,20.4,8.1,25.1,4.6,25.7,6.6,19.5,13.3,4.4,3.7,58.5,18.2,0.0,0.8,0.0,1.1,0.8,1.4,18.3,8.4,0.6,0.1,0.864,0.98,0.8756,0.9434,0.5366,4.1996,0.9323,0.5822,0.8201,0.9524,0.9606,0.8849,4.2002,0.9985,0.8687,0.8687,0.8687,0.0,0.0,0.515,0.8109,0.608,1.9339,0.3576,11.2024,0.9373,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4485,162,123,1075,645,1092,411,850,692,0,16,0,16,537,456,70,129,6.3,4.8,17.4,9.7,17.6,6.4,13.7,10.5,0.0,0.5,0.0,0.5,8.7,7.2,1.1,2.1
42,Pennsylvania,PA,42101,Philadelphia County,42101032600,Census Tract 326; Philadelphia County; Pennsylvania,0.31248007064,7012,835,2987,410,2801,404,1774,739,425,282,376,166,496,230,246,133,514,191,1744,438,752,309,221,136,455,332,2868,1250,18,33,56,84,109,114,378,180,5,11,25.3,10.1,10.8,7.0,13.4,5.6,10.4,4.6,3.5,2.0,7.3,2.7,24.9,4.8,10.7,4.2,7.9,4.7,7.0,5.1,40.9,17.1,0.6,1.1,1.9,2.8,3.9,4.0,13.5,6.4,0.1,0.2,0.7286,0.8934,0.11,0.714,0.3924,2.8384,0.6199,0.0437,0.8134,0.2687,0.7426,0.93,2.7984,0.7021,0.7993,0.7993,0.7993,0.292,0.658,0.8888,0.7324,0.3021,2.8733,0.7815,9.3094,0.7752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4890,173,117,711,769,789,427,826,538,0,16,0,16,377,338,165,191,6.2,4.3,10.1,10.8,11.3,6.4,11.8,7.4,0.0,0.4,0.0,0.4,5.4,4.6,2.4,2.8
42,Pennsylvania,PA,42101,Philadelphia County,42101032900,Census Tract 329; Philadelphia County; Pennsylvania,0.356342416146,3656,552,2068,314,1894,296,788,299,330,191,757,240,301,126,345,171,393,121,630,207,589,193,265,109,160,109,2110,656,158,115,0,11,27,48,362,118,27,4,21.6,7.5,17.2,9.3,40.0,11.0,11.9,5.0,9.4,4.6,10.7,3.3,17.2,5.3,16.1,4.6,14.0,5.3,4.5,3.0,57.7,15.7,7.6,5.4,0.0,1.4,1.4,2.5,19.1,6.9,0.7,0.0,0.6551,0.9712,0.8897,0.7767,0.8508,4.1435,0.9262,0.1157,0.2915,0.6373,0.9041,0.8875,2.8361,0.7203,0.8655,0.8655,0.8655,0.6519,0.0,0.6462,0.8215,0.6314,2.751,0.7315,10.5961,0.8944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3503,191,118,536,249,1118,556,316,320,0,11,0,11,120,118,20,34,10.1,5.7,14.7,6.9,30.6,13.4,8.6,8.3,0.0,0.8,0.0,0.8,3.3,3.2,0.5,0.9
42,Pennsylvania,PA,42101,Philadelphia County,42101033000,Census Tract 330; Philadelphia County; Pennsylvania,0.28318265088,10323,1656,3253,545,3204,547,4552,1552,759,387,1245,526,812,443,425,230,705,180,3721,1038,1825,698,751,408,476,279,7058,2089,0,25,12,27,178,200,418,201,19,20,45.2,13.9,17.2,7.9,38.9,15.0,14.2,7.0,4.1,2.3,6.8,2.0,36.0,6.8,17.7,6.2,23.4,12.1,5.1,2.9,68.4,17.0,0.0,0.8,0.4,0.8,5.6,6.2,13.0,6.3,0.2,0.2,0.9248,0.9712,0.8788,0.8362,0.4764,4.0874,0.9164,0.0357,0.9895,0.7275,0.9812,0.8989,3.6328,0.9544,0.898,0.898,0.898,0.0,0.5054,0.9421,0.7209,0.402,2.5704,0.6574,11.1886,0.9362,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5155,272,147,1829,279,3299,1073,553,351,0,18,0,18,498,638,879,1204,8.5,5.0,17.7,4.1,32.0,10.1,5.4,3.5,0.0,0.3,0.0,0.3,4.8,6.0,8.5,11.2
42,Pennsylvania,PA,42101,Philadelphia County,42101033101,Census Tract 331.01; Philadelphia County; Pennsylvania,0.188011596696,5402,1004,1857,238,1714,254,1608,935,119,75,594,307,458,172,477,297,531,129,1815,711,775,415,210,210,221,143,2961,1131,8,21,5,10,68,78,251,120,0,16,29.8,16.4,4.9,3.1,34.7,17.2,14.3,4.7,8.8,5.3,9.8,2.9,33.6,7.8,14.3,6.5,12.2,12.1,4.5,2.8,54.8,18.3,0.4,1.1,0.3,0.6,4.0,4.5,14.6,6.4,0.0,0.3,0.7926,0.5306,0.8191,0.8388,0.8349,3.816,0.8729,0.0885,0.9795,0.5125,0.8753,0.8875,3.3433,0.9068,0.8544,0.8544,0.8544,0.2711,0.499,0.8932,0.7588,0.0,2.4221,0.5924,10.4358,0.8814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2254,103,68,1389,818,945,425,397,264,0,16,0,16,226,235,4,6,6.0,4.1,25.7,12.5,17.5,7.5,7.3,4.5,0.0,0.6,0.0,0.6,4.2,4.0,0.1,0.1
42,Pennsylvania,PA,42101,Philadelphia County,42101033102,Census Tract 331.02; Philadelphia County; Pennsylvania,0.277711199438,3891,529,1734,124,1570,153,900,300,167,89,460,143,186,80,263,122,565,143,934,253,385,151,136,65,184,129,1454,677,257,113,0,11,17,30,224,98,98,7,23.2,7.1,8.0,4.4,29.3,8.6,6.9,3.1,6.8,3.2,14.5,3.9,24.0,4.5,9.9,3.9,8.7,4.1,5.3,3.6,37.4,16.6,14.8,6.4,0.0,1.7,1.1,1.9,14.3,6.3,2.5,0.4,0.6907,0.7867,0.7171,0.4977,0.733,3.4252,0.7932,0.2608,0.7703,0.2191,0.7812,0.903,2.9344,0.7688,0.7779,0.7779,0.7779,0.7995,0.0,0.5882,0.7512,0.7873,2.9262,0.8006,10.0637,0.8517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3456,198,82,384,259,555,360,55,63,0,11,0,11,460,268,0,11,12.6,5.3,9.9,6.6,14.3,8.4,1.4,1.7,0.0,0.8,0.0,0.8,11.8,6.7,0.0,0.8
42,Pennsylvania,PA,42101,Philadelphia County,42101033200,Census Tract 332; Philadelphia County; Pennsylvania,0.325374333032,3077,498,1108,228,1075,218,1001,356,109,70,348,119,470,180,329,169,265,92,896,240,286,154,94,49,670,205,1765,593,0,15,0,11,30,29,138,76,0,11,32.7,10.3,6.7,4.4,32.4,8.9,22.7,7.6,10.7,5.2,8.6,3.1,29.1,5.6,9.3,5.0,8.7,4.2,22.8,5.9,57.4,16.9,0.0,1.4,0.0,2.7,2.8,2.6,12.8,6.9,0.0,0.4,0.8223,0.6965,0.7809,0.9552,0.8905,4.1454,0.9267,0.0665,0.9317,0.1833,0.7812,0.9912,2.9539,0.7782,0.8635,0.8635,0.8635,0.0,0.0,0.8221,0.7165,0.0,1.5386,0.2121,9.5014,0.797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3895,89,59,107,90,407,226,1158,452,10,15,0,11,29,44,54,82,8.3,5.8,3.5,2.9,13.2,7.4,37.6,10.9,0.3,0.5,0.0,1.0,0.9,1.4,1.8,2.6
42,Pennsylvania,PA,42101,Philadelphia County,42101033300,Census Tract 333; Philadelphia County; Pennsylvania,0.4144360952699999,3730,621,1761,170,1607,200,648,255,37,34,431,146,337,151,117,111,1484,177,472,184,600,176,64,75,443,161,1476,760,442,129,0,11,27,42,339,114,569,9,20.4,7.0,2.8,2.5,26.8,8.5,10.6,4.7,3.7,3.5,39.8,6.9,12.7,3.7,18.9,4.9,4.0,4.6,12.2,3.9,39.6,19.3,25.1,6.9,0.0,1.7,1.7,2.6,21.1,7.4,15.3,2.6,0.6269,0.2456,0.6506,0.7201,0.4194,2.6626,0.5628,0.9895,0.0993,0.7906,0.4471,0.9654,3.2919,0.895,0.792,0.792,0.792,0.9024,0.0,0.6956,0.8474,0.9493,3.3947,0.9229,10.1412,0.8579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,3359,248,100,397,159,349,182,505,261,0,11,0,11,225,153,0,11,15.4,6.5,10.6,4.4,9.4,5.0,13.5,6.1,0.0,0.8,0.0,0.8,6.0,3.7,0.0,0.8
42,Pennsylvania,PA,42101,Philadelphia County,42101033400,Census Tract 334; Philadelphia County; Pennsylvania,0.43870453648,5457,862,2163,347,2063,350,1515,604,208,172,667,254,575,166,256,126,940,188,1288,384,729,254,184,140,722,235,3024,997,633,329,29,37,120,78,420,207,277,7,29.5,10.7,7.6,5.9,32.3,11.0,15.0,4.2,4.9,2.3,17.2,4.1,23.6,4.8,14.0,4.2,8.9,6.6,14.3,4.0,55.4,16.0,29.3,14.5,1.3,1.8,5.8,3.7,20.4,9.3,5.1,0.8,0.7891,0.7573,0.7794,0.8538,0.5677,3.7473,0.8605,0.3988,0.748,0.4893,0.7882,0.9733,3.3976,0.9168,0.8556,0.8556,0.8556,0.9218,0.6178,0.9453,0.8382,0.8784,4.2015,0.9979,12.202,0.9844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,4057,351,138,1045,601,718,230,1093,363,0,16,0,16,128,131,40,69,17.0,7.4,19.1,9.1,13.2,4.7,20.0,6.4,0.0,0.5,0.0,0.5,2.3,2.4,0.7,1.3
42,Pennsylvania,PA,42101,Philadelphia County,42101033500,Census Tract 335; Philadelphia County; Pennsylvania,0.364098819224,4077,759,1552,227,1512,228,1341,566,245,98,768,214,561,245,825,505,442,104,1198,347,368,122,231,146,1031,427,2658,855,278,213,0,11,132,99,272,134,16,9,33.2,12.6,12.4,4.9,50.8,11.9,21.1,6.7,20.2,10.4,10.8,3.7,29.4,4.6,9.0,3.0,15.3,9.4,29.1,10.4,65.2,17.1,17.9,13.5,0.0,1.9,8.7,6.4,18.0,8.6,0.4,0.2,0.827,0.9266,0.9685,0.9431,0.9786,4.6438,0.9847,0.1175,0.9379,0.1703,0.92,0.9985,3.1442,0.8532,0.8904,0.8904,0.8904,0.8433,0.0,0.9818,0.8076,0.5403,3.173,0.8715,11.8514,0.9729,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,7910,214,105,987,544,476,186,683,227,0,11,0,11,512,470,0,11,14.2,7.6,24.2,10.8,11.7,4.8,16.8,6.4,0.0,0.7,0.0,0.7,12.6,10.4,0.0,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101033600,Census Tract 336; Philadelphia County; Pennsylvania,0.44535707394,6285,899,2850,223,2609,262,2866,1044,303,188,989,331,592,218,472,277,893,208,1383,410,828,288,186,155,587,273,2658,1102,529,203,0,16,100,104,337,185,23,5,45.6,15.3,9.0,5.4,37.9,12.1,12.5,4.6,7.5,4.4,14.2,3.6,22.0,4.6,13.2,4.7,7.1,5.9,10.3,4.6,42.3,16.5,18.5,7.0,0.0,1.0,3.8,4.0,12.9,7.1,0.4,0.1,0.9277,0.834,0.8653,0.7957,0.7756,4.1983,0.932,0.2435,0.644,0.4332,0.7018,0.9555,2.978,0.7891,0.8066,0.8066,0.8066,0.8492,0.0,0.8847,0.7191,0.5403,2.9933,0.8226,10.9762,0.9203,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4061,220,139,507,345,844,493,1255,869,0,16,0,16,52,82,0,16,8.4,5.0,8.1,5.2,13.4,8.2,20.0,12.4,0.0,0.5,0.0,0.5,0.8,1.3,0.0,0.5
42,Pennsylvania,PA,42101,Philadelphia County,42101033701,Census Tract 337.01; Philadelphia County; Pennsylvania,0.375279947042,6779,1645,2574,402,2481,394,1927,482,290,187,816,206,477,222,699,270,1095,201,1904,719,1207,277,65,68,964,308,3680,1823,769,260,0,16,264,210,614,193,42,6,28.6,1.6,8.7,5.6,32.9,6.5,10.8,5.0,10.4,4.6,16.2,5.0,28.1,5.4,17.9,5.4,2.6,2.7,15.0,3.0,54.3,23.4,29.8,9.0,0.0,1.2,10.6,8.3,24.7,8.3,0.6,0.2,0.7764,0.8234,0.79,0.7295,0.8846,4.0039,0.9029,0.3472,0.9098,0.7392,0.2835,0.9745,3.2542,0.8835,0.8529,0.8529,0.8529,0.9236,0.0,0.9909,0.8794,0.608,3.4019,0.925,11.5129,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,5179,383,210,1505,1307,813,330,938,587,0,16,0,16,424,244,0,16,15.4,8.5,22.2,15.3,12.0,5.0,13.8,8.4,0.0,0.4,0.0,0.4,6.3,3.8,0.0,0.4
42,Pennsylvania,PA,42101,Philadelphia County,42101033702,Census Tract 337.02; Philadelphia County; Pennsylvania,0.408419081702,4489,557,1911,114,1785,161,519,371,66,61,344,143,179,107,154,78,1143,482,884,200,857,420,42,55,218,135,1994,721,54,68,0,11,10,21,239,140,13,3,11.6,8.2,3.1,2.8,19.3,7.8,5.3,3.0,3.4,1.8,25.5,8.8,19.7,4.4,19.1,8.2,2.4,3.1,5.0,3.0,44.4,15.1,2.8,3.6,0.0,1.6,0.6,1.2,13.4,7.7,0.3,0.1,0.322,0.2905,0.3721,0.3731,0.3774,1.7351,0.2671,0.8427,0.4697,0.8003,0.2574,0.8975,3.2676,0.8871,0.816,0.816,0.816,0.4587,0.0,0.4615,0.7294,0.4905,2.1401,0.4574,7.9588,0.5713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171,126,80,655,451,332,142,700,272,25,48,0,11,188,229,94,89,7.1,4.4,14.6,9.7,7.4,3.1,15.6,6.6,0.6,1.1,0.0,0.7,4.2,5.1,2.1,2.0
42,Pennsylvania,PA,42101,Philadelphia County,42101033800,Census Tract 338; Philadelphia County; Pennsylvania,0.540625425828,6526,644,2646,220,2536,234,951,397,159,121,792,247,568,197,761,519,1426,339,1349,318,1157,534,110,110,219,136,2555,924,512,224,0,16,47,44,423,194,16,4,14.7,5.9,5.0,3.7,31.2,9.3,11.8,4.4,11.7,8.1,21.9,5.3,20.7,4.4,17.7,7.5,4.3,4.3,3.6,2.2,39.2,13.6,19.4,8.3,0.0,1.1,1.9,1.7,16.7,7.4,0.2,0.1,0.4307,0.5429,0.7585,0.7734,0.9142,3.4197,0.7917,0.6771,0.5464,0.7275,0.4806,0.8579,3.2895,0.8941,0.789,0.789,0.789,0.8606,0.0,0.7271,0.7909,0.402,2.7806,0.7412,10.2788,0.8682,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4427,297,142,799,500,1068,267,312,321,0,16,0,16,133,139,243,310,11.7,5.5,12.2,7.4,16.4,4.1,4.8,4.9,0.0,0.5,0.0,0.5,2.0,2.2,3.7,4.7
42,Pennsylvania,PA,42101,Philadelphia County,42101033900,Census Tract 339; Philadelphia County; Pennsylvania,0.440426165298,3066,455,1559,242,1440,244,694,377,0,11,494,212,333,157,180,121,630,224,666,175,841,421,86,68,221,159,1596,622,300,174,0,11,17,29,240,150,3,2,22.6,11.8,0.0,2.4,34.3,13.5,15.8,7.6,5.9,3.9,20.5,7.7,21.7,4.9,27.4,11.7,6.0,4.6,7.4,5.2,52.1,18.8,19.3,10.8,0.0,1.9,1.2,2.0,16.7,9.2,0.1,0.1,0.6771,0.0,0.8132,0.8722,0.6584,3.0209,0.6799,0.5872,0.6223,0.9686,0.6291,0.9347,3.7419,0.9697,0.8482,0.8482,0.8482,0.86,0.0,0.6097,0.7909,0.3021,2.5627,0.6532,10.1737,0.8605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4957,280,159,880,533,512,382,42,36,0,11,0,11,67,72,95,115,19.4,9.6,28.7,14.3,16.7,12.0,1.4,1.2,0.0,1.0,0.0,1.0,2.2,2.4,3.1,3.8
42,Pennsylvania,PA,42101,Philadelphia County,42101034000,Census Tract 340; Philadelphia County; Pennsylvania,0.294941001188,3185,505,1231,159,1223,159,227,186,44,43,221,123,208,161,49,49,699,233,635,295,474,194,31,30,205,127,1293,687,70,50,0,11,10,19,76,70,44,4,7.2,5.8,2.5,2.4,18.1,9.8,8.8,6.3,1.6,1.6,21.9,7.6,19.9,7.3,15.0,6.1,2.5,2.4,6.8,4.1,40.6,20.6,5.7,4.0,0.0,2.4,0.8,1.6,6.2,5.7,1.4,0.3,0.1542,0.21,0.3141,0.6237,0.1374,1.4394,0.1927,0.6771,0.4829,0.5648,0.27,0.9273,2.9221,0.7624,0.797,0.797,0.797,0.5889,0.0,0.515,0.4841,0.7123,2.3003,0.5388,7.4588,0.4904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1300,55,48,403,423,514,298,346,222,0,11,0,11,21,34,9,15,4.5,4.0,12.7,12.3,16.1,9.3,10.9,7.2,0.0,0.9,0.0,0.9,0.7,1.1,0.3,0.5
42,Pennsylvania,PA,42101,Philadelphia County,42101034100,Census Tract 341; Philadelphia County; Pennsylvania,0.516755827984,5828,801,2747,364,2685,372,995,410,154,101,660,245,479,255,369,152,1270,666,1022,272,1065,679,65,65,281,196,1907,1149,308,130,0,16,116,91,376,186,21,6,17.1,6.6,5.7,3.8,24.6,8.5,11.0,6.1,6.3,2.8,21.8,9.6,17.5,4.5,18.3,10.0,2.4,2.4,5.1,3.4,32.7,19.2,11.2,4.5,0.0,1.1,4.3,3.3,14.0,6.8,0.4,0.1,0.5123,0.6119,0.5791,0.7394,0.6952,3.1379,0.7149,0.6721,0.3074,0.7606,0.2574,0.8989,2.8964,0.7521,0.7401,0.7401,0.7401,0.7365,0.0,0.9056,0.7432,0.5403,2.9256,0.8003,9.7,0.8191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3921,217,114,172,150,790,412,705,324,0,16,0,16,157,171,83,94,8.1,4.4,3.0,2.6,13.6,6.7,12.1,5.7,0.0,0.5,0.0,0.5,2.7,3.0,1.4,1.7
42,Pennsylvania,PA,42101,Philadelphia County,42101034200,Census Tract 342; Philadelphia County; Pennsylvania,0.47791898611,3621,465,1902,212,1720,234,834,330,81,60,688,182,111,56,84,70,1225,244,688,212,680,215,160,104,129,97,1278,576,640,145,0,11,12,21,318,120,151,8,23.7,8.8,5.1,3.6,40.0,9.1,3.9,1.9,2.4,2.0,33.8,6.6,19.0,4.3,19.3,6.1,9.3,5.9,3.9,2.9,35.3,15.2,33.7,6.6,0.0,1.6,0.7,1.2,18.5,6.3,4.2,0.6,0.6995,0.5576,0.8897,0.2523,0.2408,2.6399,0.5546,0.9725,0.4163,0.8115,0.8062,0.8705,3.877,0.9829,0.7606,0.7606,0.7606,0.9391,0.0,0.4888,0.8135,0.8588,3.1002,0.8512,10.3777,0.8758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1903,209,125,812,459,215,140,188,132,0,11,0,11,63,65,0,11,12.2,6.9,22.4,10.7,5.9,3.8,5.2,3.6,0.0,0.8,0.0,0.8,1.7,1.8,0.0,0.8
